note_id,type,title,desc,video_url,time,last_update_time,user_id,nickname,avatar,liked_count,collected_count,comment_count,share_count,ip_location,image_list,tag_list,last_modify_ts,note_url,source_keyword
658e7d1d0000000012004a26,normal,根本看不出破绽,"现在的AI科技真的太厉害了
那以后的电视是不是可以用AI去演，
想要什么模样的演员都有，而且应该更便宜吧？",,1703836957000,1703836958000,5e610c10000000000100173c,阿飞,https://sns-avatar-qc.xhscdn.com/avatar/5ead82ff7e96390001222a12.jpg,1.2万,1855,5122,1903,,http://sns-webpic-qc.xhscdn.com/202410091525/76655e12e0dbf75d218028068fb74277/1040g00830t8r0i54466g5nj11g8085pspf0jmco!nd_dft_wlteh_webp_3,,1728458719583,https://www.xiaohongshu.com/explore/658e7d1d0000000012004a26?xsec_token=AB1gVih7fBgXsPxbmtl72259tPPGOTymLZRHaFQ6HlkG4=&xsec_source=pc_search,ai科技发展
66ed3391000000000c01b2a1,video,"AI生成视频重大更新,主体可以根据轨迹运动",#数字人[话题]#  #科技[话题]#  #AI[话题]#  #人工智能[话题]#  #软件分享[话题]#  #ai工具[话题]#  #ai生成视频[话题]#  #运动轨迹[话题]#  #剪辑[话题]#  #特效[话题]#,http://sns-video-bd.xhscdn.com/spectrum/1040g358317vah77igs005o571m50but3p2icn8g,1726821265000,1726821266000,60a70d8a000000000101fba3,硅基智能_数字人定制,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3139kqj2a1e6g5o571m50but3q0vr938,1.2万,1852,488,914,江苏,http://sns-webpic-qc.xhscdn.com/202410091525/0adec53ed49c3d3f02c8911fa66d73d6/spectrum/1040g34o317vahm7pgq0g5o571m50but3s9sf1e0!nd_dft_wlteh_webp_3,"数字人,科技,AI,人工智能,软件分享,ai工具,ai生成视频,运动轨迹,剪辑,特效",1728458719586,https://www.xiaohongshu.com/explore/66ed3391000000000c01b2a1?xsec_token=ABjORbw7wLJNxKN9suv0Vg5OqvOvRcugjzrjU09inIZPA=&xsec_source=pc_search,ai科技发展
63415507000000000b012251,normal,“人工智能医疗”行业分析之医疗AI,"今天分享篇AI医疗系列图文，此篇笔记可以结合主业首篇人工智能医疗一起阅读。
	
🌍医疗人工智能的三个层次：
	
👏第一层次：基础设施层
院内系统、智能医疗设备、电子病历、AI芯片、医药数据库等
	
👏第二层次：技术层
语音/语义识别、计算机视觉、人机交互、深度学习、医疗大数据等
	
👏第三层次：应用层
医疗影像、辅助诊断、药物研发、健康管理、医院管理等
	
🌍人工智能赋能医疗行业，借助数据、互联和智能，深入到从研发、诊断、治疗到服务等医疗行业的所有环节，并以数据化、场景化和智能化的趋势向前发展。
	
[赞R]下篇预告：医疗AI产业链及相关企业或继续新能源系列？小伙伴们也可以给出期望建议[斜眼R]
#人工智能[话题]# #AI[话题]# #医疗科普[话题]# #医療[话题]# #AI医疗[话题]# #行业研究[话题]# #行业分析[话题]#",,1665225991000,1665246101000,5d5a54710000000001009183,行业科普（商业科技）,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30msh5h0tkc6g5naqahog94c3gn09eoo,3668,2917,117,956,,"http://sns-webpic-qc.xhscdn.com/202410091525/4829ae0a29d13376f04a7461cf4dd3eb/0302a801kghy9upx3lv01148o3hdzaju8u!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410091525/cecdc8a36c00948217a9abf321fc9041/0302a801kghy9upx3lv01148o3hc0thyb7!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410091525/af5557acb38dea561c93635d55f9cf10/0302a801kghy9upx3lv01148o3hb260j5b!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410091525/2fd81265fb4cf6091452141609fe4e20/0302a801kghy9upx3lv01148o3havmla9l!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410091525/a85e1ae6d0e96059e44c5d8890ebfcb9/0302a801kghy9upx3lv01148o3h99vjlxh!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410091525/4a6734698ab4d3598032346afead9e62/0302a801kghy9upx3lv01148o3h86qgjhc!nd_dft_wlteh_webp_3","人工智能,AI,医疗科普,医療,AI医疗,行业研究,行业分析",1728458719594,https://www.xiaohongshu.com/explore/63415507000000000b012251?xsec_token=ABW-BxNL1fEMoXv6O_qEayXDG1x-CCykYuBUgjfiqYSzE=&xsec_source=pc_search,ai科技发展
65fb06ef000000001203ff43,normal,2024让你效率翻倍的AI工具合集，赶紧收藏！,"[星R]2024年，AI技术的发展已经是有目共睹的了，从简化日常任务到促进生产效率的飞跃，AI工具已经成为我们不可或缺的助手💯。
[加油R]为了更好得利用AI工具，极大得提升自己的生产效率，以下我已经为大家整理好了11种类别的AI工具✅，需要请查收，详细内容见图片哦～
	
1. 聊天 AI
ChatGPT、Bard、文心一言、Anthropic、讯飞星火
	
2. 绘画 AI
Midjourney、Stable Diffusion、文心一格、Civitai、Leonardo
	
3. 跨境 AI
EchoTik AI、Linkfox、HoppyCopy、Kua.ai、Perpetua
	
4. 图片处理 AI
Ribbet.ai、ARC Lab、Booltool、Canva AI、PicWish
	
5. 写作 AI
Jasper、Notion AI、笔灵AI写作、秘塔写作猫、Co Writer
	
6. 设计 AI
Galileo AI、Noya、Digram、Huemint、Daft Art、Illustroke
	
7. 音乐生成 AI
网易天音、Riffusion、Audo Studio、Murf AI、Boomy
	
8. 视频生成 AI
Runway、腾讯智影、DreamFace、Lumen5、Hour One
	
9. 办公 AI
Microsoft 365 copilot、Tome、PandaGPT、Beautiful.ai、ChatBA
	
10. 编程 AI
GitHub Copilot、Codeium、Codiga、Fig、Cursor
	
11. AI 提示词
FlowGPT、Prompt Hunt、PromptoMania、ChatGPT 指令大全、Learning Prompt
	
#ai[话题]# #AI工具[话题]# #效率神器[话题]# #生产力工具[话题]# #打工人必备[话题]#",,1710950127000,1710996703000,649a5c04000000000a020819,伴夏学长,https://sns-avatar-qc.xhscdn.com/avatar/65e5e1e44f8a7c5709c3abae.jpg,3669,5998,536,591,,"http://sns-webpic-qc.xhscdn.com/202410091525/0d093217213ccccc28dc46f55622e4d3/1040g2sg310jh1hqkma005p4qbg22k20p2s8f6vo!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410091525/db74b9b378ad821177e5202debd2847c/1040g2sg310jh1hqkma0g5p4qbg22k20pqt353bg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410091525/30017869aa79dc14df302020e9f6f701/1040g2sg310jh1hqkma105p4qbg22k20pvjpt700!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410091525/c3b7f0022904062abedc1c850ae46d7d/1040g2sg310jh1hqkma1g5p4qbg22k20p3r220ho!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410091525/f6a638e0a179a86a909c8f01fd522768/1040g2sg310jh1hqkma205p4qbg22k20pij8vufg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410091525/d785f3582921eae4c7e8046333005709/1040g2sg310jh1hqkma2g5p4qbg22k20pri02lu0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410091525/10702a62d9f100ddeafde1324744665d/1040g2sg310jh1hqkma305p4qbg22k20pagrskj0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410091525/9cca23f5771c2ecd48496fd96e412e82/1040g2sg310jh1hqkma3g5p4qbg22k20pntme3cg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410091525/856b359fb69de13a50584a3ca9763a42/1040g2sg310jh1hqkma405p4qbg22k20pofdbbio!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410091525/c49ad9ec45037af0d4ab0a0641f543dd/1040g2sg310jh1hqkma4g5p4qbg22k20pn73s4d8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410091525/e30a097ec5ed1a79591fc3fa4b22a8f9/1040g2sg310jh1hqkma505p4qbg22k20pnsgekjg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410091525/43776a52e509a664e1391a84b1c5a5c3/1040g2sg310jh1hqkma5g5p4qbg22k20pdr08n8o!nd_dft_wlteh_webp_3","ai,AI工具,效率神器,生产力工具,打工人必备",1728458719609,https://www.xiaohongshu.com/explore/65fb06ef000000001203ff43?xsec_token=AB7-PR_Nr2vSctP98w-IDuOLKiIi_vXl3z8gcI3E7Ff8A=&xsec_source=pc_search,ai科技发展
66b023f7000000000600dce0,normal,正在崛起的六个赛道！,"💥六个正在崛起的赛道，抓住机会就是抓住未来！🚀
🌟1. 人工智能：AI技术正在改变我们的生活，从智能家居到自动驾驶，未来无限可能！
🌟2. 虚拟现实与增强现实：VR和AR技术让我们进入全新的虚拟世界，娱乐、教育、医疗等领域都有巨大潜力！
🌟3. 生物科技：基因编辑、再生医学等技术的突破，将带来医疗革命和健康生活的全新体验！
🌟4. 可持续能源：随着环保意识的提高，太阳能、风能等可持续能源正在成为主流，投资这些领域前景广阔！
🌟5. 电子商务：随着互联网的普及，电商行业持续高速增长，抓住这个趋势，你就是下一个亿万富翁！
🌟6. 5G技术：5G网络的普及将带来物联网、无人驾驶等领域的爆发式增长，提前布局，抢占先机！
👉这六个赛道都是未来发展的趋势，想要抓住机会，现在就行动起来吧！💪",,1722819575000,1722819575000,6266ab9c000000001000a73e,心连心网赚之家,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo316h0gkp30k605oj6lee419puuu1hs50,2784,2479,77,212,,"http://sns-webpic-qc.xhscdn.com/202410091525/2e20c6e797ec728dc1248055496a8265/1040g2sg3163l5lp5gkag5oj6lee419pu1jqpdr0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410091525/bf93421ee7f9f9c031671b3a9d7ba2a1/1040g2sg3163l5lp5gka05oj6lee419pu79juukg!nd_dft_wlteh_webp_3",,1728458719624,https://www.xiaohongshu.com/explore/66b023f7000000000600dce0?xsec_token=AB53GFhYkOKO3drqndH13OJWGyElQ2stGQStaUmzO1euo=&xsec_source=pc_search,ai科技发展
66f77ee2000000001b023d31,video,千万不要被骗了！因为AI现在能以假乱真！！,尤其是最后一个！#不懂就问有问必答[话题]# #ai[话题]# #AI工具[话题]# #科技[话题]# #人工智能[话题]# #打工人[话题]# #上班族[话题]# #干货分享[话题]# #效率神器[话题]# #神器[话题]# #你更喜欢哪个AI神器？ [投票]#,http://sns-video-bd.xhscdn.com/1040g00g3189cbtg0465g5pepsrjh3lng2dvq6i0,1727495906000,1727495906000,65d9e6e7000000000401d6f0,一木的AI工具库,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3148mbhgom06g5pepsrjh3lngea2ur88,2308,4278,199,501,广东,http://sns-webpic-qc.xhscdn.com/202410091525/bf2e59dca650a3cef86807957e3e3a42/1040g0083189cf2s8ju5g5pepsrjh3lngc7gpo28!nd_dft_wlteh_webp_3,"不懂就问有问必答,ai,AI工具,科技,人工智能,打工人,上班族,干货分享,效率神器,神器",1728458719640,https://www.xiaohongshu.com/explore/66f77ee2000000001b023d31?xsec_token=ABwScqnEQC8b36Bdzk7Mi2YknEI0JxBwY56CAosDdvNNM=&xsec_source=pc_search,ai科技发展
6241271b0000000001025f19,video,如何进入年薪百万美元的人工智能AI行业？㊙️,"#00:19[时刻]# 如何进入高薪的AI 行业呢？
#00:28[时刻]# 什么样的学术背景？
#00:39[时刻]# 掌握一下硬技能
#01:12[时刻]# 软实力批判型思维
#01:38[时刻]# 哪些公司找AI工程师？
	
#内行才知道[话题]# #人工智能我在行[话题]# #留学那些事[话题]# #职场那些事儿[话题]# #玩转人工智能[话题]#
	
@校园薯 @知识薯 @视频薯 @小红书视频号 @小红书成长助手 @小红书创作学院",http://sns-video-bd.xhscdn.com/pre_post/01023s01kjui0cxhtqe020nqo5v0ctg5et,1648437019000,1648437020000,5e8fa171000000000100a1c6,大米在米国,https://sns-avatar-qc.xhscdn.com/avatar/61c7d1483cf28484ad9c89ae.jpg,1564,1594,139,562,,http://sns-webpic-qc.xhscdn.com/202410091525/532ee3ef01de955895b6369bef24c869/01023s01kjui0cxhtqe010nwosj0zck1a5!nd_dft_wlteh_webp_3,"内行才知道,人工智能我在行,留学那些事,职场那些事儿,玩转人工智能",1728458719652,https://www.xiaohongshu.com/explore/6241271b0000000001025f19?xsec_token=ABp3no6X1Ft6BQ8vQ1rvKQoG-XO8gqfW_SI7wNbi7NbMQ=&xsec_source=pc_search,ai科技发展
66f6d822000000001a021033,video,AI创业还是人家老美领先,#创业[话题]# #科技[话题]# #信息差[话题]# #商业思维[话题]# #人工智能[话题]# #AI[话题]# #gpt4[话题]#,http://sns-video-bd.xhscdn.com/pre_post/1040g2t03188o2t7g3k7040st8eoo9eha13n3gcg,1727453218000,1727453218000,558ff184f5a263569b24ba2a,科技创业网,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo315a24l1k0s0040st8eoo9eha7pbdn20,1447,1561,79,837,安徽,http://sns-webpic-qc.xhscdn.com/202410091525/4fef44caa56eb71f45f2b723375645df/1040g2sg3188o43hh0me040st8eoo9eha4bti7n8!nd_dft_wlteh_webp_3,"创业,科技,信息差,商业思维,人工智能,AI,gpt4",1728458719667,https://www.xiaohongshu.com/explore/66f6d822000000001a021033?xsec_token=AB0h4zQ0P1rhPygRgTYhhyvWwzPHnY3qZlNDLD1uPD8JI=&xsec_source=pc_search,ai科技发展
6629b393000000000401a83c,normal,农业+人工智能，助力绿色未来,"随着科技的飞速发展，AI人工智能正在逐渐改变我们的生活方式和工作方式。如今，AI已经开始渗透到农业领域，引领农业进入一个新的发展阶段。那么，农业与人工智能的结合将会带来怎样的未来呢?
关注我，定期分享更多的农业知识，带你快人一步把握农业商机~#智慧农业[话题]# #农业[话题]# #乡村振兴[话题]# #农业发展[话题]##人工智能[话题]# #绿色发展[话题]#  #农村[话题]##农业知识[话题]#",,1714008979000,1714008979000,647d3f6800000000110022bb,云思农妍社,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3111i60lumc605p3t7tk488lrmg3r9io,986,659,19,248,,"http://sns-webpic-qc.xhscdn.com/202410091525/7d63494b608dc8b082e473df8b32978f/1040g0083120dd6tsjc6g5p3t7tk488lrub10g5o!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410091525/edc8f0c1e52d234b5affb7e5fe230f55/1040g0083120dd6tsjc605p3t7tk488lrsio7im8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410091525/11154d6ac882594ad150da415bdfd2ce/1040g0083120dd6tsjc5g5p3t7tk488lrghcpaqg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410091525/f48aeda870b7b37f45b33fcece7af63e/1040g0083120dd6tsjc105p3t7tk488lr7fj0ujo!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410091525/0888e0cd9f867abc4705cce23df352ca/1040g0083120dd6tsjc3g5p3t7tk488lr1du0p7o!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410091525/c52eb72420ae5ab9f69883d560b7cfc3/1040g0083120dd6tsjc4g5p3t7tk488lrd6riqs0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410091525/92b24d1bc2af959776841ab7af435524/1040g0083120dd6tsjc1g5p3t7tk488lrem48lu0!nd_dft_wlteh_webp_3","智慧农业,农业,乡村振兴,农业发展,人工智能,绿色发展,农村,农业知识",1728458719680,https://www.xiaohongshu.com/explore/6629b393000000000401a83c?xsec_token=ABblxIfaBQ2P_ByLbwyOYjkuwfHJhdBD9olO6lOoUEH0k=&xsec_source=pc_search,ai科技发展
657fbe1d0000000007008881,normal,2024年AI领域四大主要趋势,"1️⃣、多模态生成式人工智能开创新纪元
关键词：多模态生成式AI
中心思想：2024年，多模态生成式AI将在人工智能发展预测中占据首要地位
核心技术：
* 多模态融合：将文本、语音、图像、视频等多种信息融合在一起，使AI能够更全面地理解和处理信息。
* 生成式AI：这是一种能够自动生成新内容的技术，如文本、图像、音频等。它能够根据输入的多种模态数据，生成与之相关的新内容。
应用领域：
* 智慧城市：多模态生成式AI，通过分析城市的各种传感器数据，预测交通流量和拥堵情况，并自动调整交通信号灯的时间，以缓解交通拥堵。
* 智能家居：多模态生成式AI，根据用户的语音指令和家庭设备的状态，自动调节室内温度、灯光等，提供更舒适的生活环境。
* 医疗诊断：多模态生成式AI，根据患者的各种检查结果，自动分析病情并给出诊断建议，辅助医生进行更准确的诊断。
* 自动驾驶：多模态生成式AI，通过分析道路的地图数据和摄像头捕捉到的图像，自动规划行驶路径并避开障碍物，确保行驶的安全和顺畅。
实现指数：★★★★★
	
2️⃣、人工智能成为人类的“得力助手”
关键词：AI“得力助手”
中心思想：2024年，人类将迈入与AI协同的时代
核心技术：
* AI Agents：具有自主学习和决策能力的虚拟助手，它们能够根据用户的需求和环境进行自我学习和调整，提供个性化的服务和建议。
应用领域：
* 室内设计：与装修业主、室内设计师协同，通过对话的方式提供专业的装修&装饰设计服务，如：灵感空间的AInDecor
* 医疗领域：与医生协同，提供疾病诊断建议、治疗方案推荐等，提高医疗服务的效率和质量。
* 法律领域：与律师协同，提供案例研究、法律文书起草等服务，减轻律师的工作负担，提高工作效率。
* 在线教育：与学生协同，提供个性化的学习建议和课程推荐，提高教学效果。
* 远程办公：与远程办公者协同，提供任务管理、会议安排等，提高工作效率和协同能力。
实现指数：★★★★
	
更多内容详见图片分享
#chatgpt[话题]# #gpt4[话题]# #程序员[话题]# #人工智能[话题]# #2024[话题]# #ai[话题]# #大模型[话题]# #LLM[话题]# #agent[话题]#",,1702870557000,1702870557000,602d244a0000000001003168,AI学长大彬哥,https://sns-avatar-qc.xhscdn.com/avatar/645e4ed811c514ac42438efc.jpg,864,782,11,216,,"http://sns-webpic-qc.xhscdn.com/202410091525/61394ef487db2edaff96c2518cf51ca1/1040g00830sqe6du8k6005o1d4h508cb8b56kdvg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410091525/7ba4f45fe5eb46e905532348464fff74/1040g00830sqe6du8k60g5o1d4h508cb8pqttdso!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410091525/1d63aaf0998e2b1edf1d405adaae6613/1040g00830sqe6du8k6105o1d4h508cb80217t70!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410091525/7576a882c0a78f3e52f72c9076340958/1040g00830sqe6du8k61g5o1d4h508cb8tbu17uo!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410091525/2711acceb40a89dcfbc063c722cc4c63/1040g00830sqe6du8k6205o1d4h508cb8su40gug!nd_dft_wlteh_webp_3","chatgpt,gpt4,程序员,人工智能,2024,ai,大模型,LLM,agent",1728458719693,https://www.xiaohongshu.com/explore/657fbe1d0000000007008881?xsec_token=ABFnPPFQf53SrX6-5Fq8F39RD07eN03vzykdhiRFE2gkg=&xsec_source=pc_search,ai科技发展
